run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260413T090015Z_manual,mpnn,mpnn,0.4156734753628726,0.05228053591049237,0.5802254152684979,0.6819433505437076,0.0004527978329705039,0.09608209297879092,-0.09114648059094034,-0.00020849065116219635,-11.09819280880242,86350.157281146,172700.314562292
