entry_local_idx,entry_raw_t,exit_raw_t,entry_timestamp,exit_timestamp,side,exit_type,time_to_exit_bars,realized_return,gross_pnl,net_pnl,backtest_mode
9,127240,127243,2021-04-14 22:04:23+00:00,2021-04-14 22:04:26+00:00,1,upper,3,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
20,127251,127257,2021-04-14 22:04:34+00:00,2021-04-14 22:04:40+00:00,1,lower,6,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
51,127282,127284,2021-04-14 22:05:05+00:00,2021-04-14 22:05:07+00:00,1,upper,2,0.00042160029988735914,0.00042160029988735914,0.00012160029988735911,realized_event_entry_model
61,127292,127303,2021-04-14 22:05:15+00:00,2021-04-14 22:05:26+00:00,1,upper,11,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
151,127382,127411,2021-04-14 22:06:45+00:00,2021-04-14 22:07:14+00:00,1,upper,29,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
182,127413,127442,2021-04-14 22:07:16+00:00,2021-04-14 22:07:45+00:00,1,upper,29,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
238,127469,127471,2021-04-14 22:08:12+00:00,2021-04-14 22:08:14+00:00,1,upper,2,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
240,127471,127475,2021-04-14 22:08:14+00:00,2021-04-14 22:08:18+00:00,1,lower,4,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
269,127500,127512,2021-04-14 22:08:43+00:00,2021-04-14 22:08:55+00:00,1,upper,12,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
333,127564,127567,2021-04-14 22:09:47+00:00,2021-04-14 22:09:50+00:00,1,upper,3,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
336,127567,127575,2021-04-14 22:09:50+00:00,2021-04-14 22:09:58+00:00,1,upper,8,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
345,127576,127620,2021-04-14 22:09:59+00:00,2021-04-14 22:10:43+00:00,1,upper,44,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
423,127654,127656,2021-04-14 22:11:17+00:00,2021-04-14 22:11:19+00:00,1,upper,2,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
425,127656,127659,2021-04-14 22:11:19+00:00,2021-04-14 22:11:22+00:00,1,upper,3,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
446,127677,127703,2021-04-14 22:11:40+00:00,2021-04-14 22:12:06+00:00,1,lower,26,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
474,127705,127707,2021-04-14 22:12:08+00:00,2021-04-14 22:12:10+00:00,1,upper,2,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
476,127707,127725,2021-04-14 22:12:10+00:00,2021-04-14 22:12:28+00:00,1,upper,18,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
495,127726,127755,2021-04-14 22:12:29+00:00,2021-04-14 22:12:58+00:00,1,upper,29,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
537,127768,127781,2021-04-14 22:13:11+00:00,2021-04-14 22:13:24+00:00,1,lower,13,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
582,127813,127832,2021-04-14 22:13:56+00:00,2021-04-14 22:14:15+00:00,1,lower,19,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
637,127868,127873,2021-04-14 22:14:51+00:00,2021-04-14 22:14:56+00:00,1,upper,5,0.0005684353527612984,0.0005684353527612984,0.0002684353527612984,realized_event_entry_model
649,127880,127892,2021-04-14 22:15:03+00:00,2021-04-14 22:15:15+00:00,1,upper,12,0.0006262524402700365,0.0006262524402700365,0.00032625244027003643,realized_event_entry_model
691,127922,127930,2021-04-14 22:15:45+00:00,2021-04-14 22:15:53+00:00,1,upper,8,0.00039999998989515007,0.00039999998989515007,9.999998989515004e-05,realized_event_entry_model
709,127940,127964,2021-04-14 22:16:03+00:00,2021-04-14 22:16:27+00:00,1,lower,24,-0.00039999998989515007,-0.00039999998989515007,-0.0006999999898951501,realized_event_entry_model
