run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260413T090004Z_manual,conv,conv,0.39272726105073014,0.06191497937751215,0.5736713102841564,0.4844012803023174,0.0007999899169739936,0.007577665855258996,-0.2663020779615239,-0.0002534363751895884,-20.339084509037946,28762.8830321605,57525.766064321
