run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260411T144355Z_manual,adaptive_conv,adaptive_conv,0.2843844735737284,0.0005304863948865841,0.441813271409529,0.5669201002970256,0.038981443270849035,-0.0038582285097694853,-0.018104433347961454,-0.0002452315599444519,-1.0861995269928315,161.62949146574994,646.5179658629997
