run_id,operator,graph_operator,selected_cv_bundle_name,last_cv_bundle_name,production_bundle_name,selected_for_production_model_name,selected_for_production_model_role,holdout_policy,cv_model_selection_policy,cv_mean_test_selection_score,cv_mean_test_dir_auc,cv_mean_test_pnl_sum,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec,production_fit_start_utc,production_fit_end_utc,production_fit_duration_sec,best_cv_model_model_name,best_cv_model_selected_for_production,best_cv_model_holdout_is_diagnostic_only,best_cv_model_rmse,best_cv_model_mae,best_cv_model_ic,best_cv_model_trade_auc,best_cv_model_dir_auc,best_cv_model_exit_type_accuracy,best_cv_model_avg_predicted_tte,best_cv_model_avg_true_tte,best_cv_model_soft_utility_mean,best_cv_model_scaled_soft_utility,best_cv_model_selection_score,best_cv_model_early_stop_score,best_cv_model_predicted_exit_bar_mean,best_cv_model_predicted_timeout_rate,best_cv_model_gross_pnl_sum,best_cv_model_pnl_sum,best_cv_model_pnl_per_trade,best_cv_model_n_trades,best_cv_model_trade_rate,best_cv_model_sign_accuracy,best_cv_model_win_rate,best_cv_model_long_trades,best_cv_model_short_trades,best_cv_model_long_pnl_sum,best_cv_model_short_pnl_sum,best_cv_model_sharpe_like,best_cv_model_timeout_trade_count,best_cv_model_upper_exit_trade_count,best_cv_model_lower_exit_trade_count,best_cv_model_vertical_exit_trade_count,best_cv_model_backtest_mode,best_cv_model_backtest_uses_oracle_exit,best_cv_model_coverage,best_cv_model_selected_thr_trade,best_cv_model_selected_thr_dir,best_cv_model_selected_coverage,best_cv_model_selected_feasible,best_cv_model_selected_selection_stage,best_cv_model_selected_calibration_sample_count,best_cv_model_fit_start_utc,best_cv_model_fit_end_utc,best_cv_model_fit_duration_sec,best_cv_model_best_epoch_cumulative_train_duration_sec,last_cv_fold_model_model_name,last_cv_fold_model_selected_for_production,last_cv_fold_model_holdout_is_diagnostic_only,last_cv_fold_model_rmse,last_cv_fold_model_mae,last_cv_fold_model_ic,last_cv_fold_model_trade_auc,last_cv_fold_model_dir_auc,last_cv_fold_model_exit_type_accuracy,last_cv_fold_model_avg_predicted_tte,last_cv_fold_model_avg_true_tte,last_cv_fold_model_soft_utility_mean,last_cv_fold_model_scaled_soft_utility,last_cv_fold_model_selection_score,last_cv_fold_model_early_stop_score,last_cv_fold_model_predicted_exit_bar_mean,last_cv_fold_model_predicted_timeout_rate,last_cv_fold_model_gross_pnl_sum,last_cv_fold_model_pnl_sum,last_cv_fold_model_pnl_per_trade,last_cv_fold_model_n_trades,last_cv_fold_model_trade_rate,last_cv_fold_model_sign_accuracy,last_cv_fold_model_win_rate,last_cv_fold_model_long_trades,last_cv_fold_model_short_trades,last_cv_fold_model_long_pnl_sum,last_cv_fold_model_short_pnl_sum,last_cv_fold_model_sharpe_like,last_cv_fold_model_timeout_trade_count,last_cv_fold_model_upper_exit_trade_count,last_cv_fold_model_lower_exit_trade_count,last_cv_fold_model_vertical_exit_trade_count,last_cv_fold_model_backtest_mode,last_cv_fold_model_backtest_uses_oracle_exit,last_cv_fold_model_coverage,last_cv_fold_model_selected_thr_trade,last_cv_fold_model_selected_thr_dir,last_cv_fold_model_selected_coverage,last_cv_fold_model_selected_feasible,last_cv_fold_model_selected_selection_stage,last_cv_fold_model_selected_calibration_sample_count,last_cv_fold_model_fit_start_utc,last_cv_fold_model_fit_end_utc,last_cv_fold_model_fit_duration_sec,last_cv_fold_model_best_epoch_cumulative_train_duration_sec,final_refit_model_model_name,final_refit_model_selected_for_production,final_refit_model_holdout_is_diagnostic_only,final_refit_model_rmse,final_refit_model_mae,final_refit_model_ic,final_refit_model_trade_auc,final_refit_model_dir_auc,final_refit_model_exit_type_accuracy,final_refit_model_avg_predicted_tte,final_refit_model_avg_true_tte,final_refit_model_soft_utility_mean,final_refit_model_scaled_soft_utility,final_refit_model_selection_score,final_refit_model_early_stop_score,final_refit_model_predicted_exit_bar_mean,final_refit_model_predicted_timeout_rate,final_refit_model_gross_pnl_sum,final_refit_model_pnl_sum,final_refit_model_pnl_per_trade,final_refit_model_n_trades,final_refit_model_trade_rate,final_refit_model_sign_accuracy,final_refit_model_win_rate,final_refit_model_long_trades,final_refit_model_short_trades,final_refit_model_long_pnl_sum,final_refit_model_short_pnl_sum,final_refit_model_sharpe_like,final_refit_model_timeout_trade_count,final_refit_model_upper_exit_trade_count,final_refit_model_lower_exit_trade_count,final_refit_model_vertical_exit_trade_count,final_refit_model_backtest_mode,final_refit_model_backtest_uses_oracle_exit,final_refit_model_coverage,final_refit_model_selected_thr_trade,final_refit_model_selected_thr_dir,final_refit_model_selected_coverage,final_refit_model_selected_feasible,final_refit_model_selected_selection_stage,final_refit_model_selected_calibration_sample_count,final_refit_model_fit_start_utc,final_refit_model_fit_end_utc,final_refit_model_fit_duration_sec,final_refit_model_best_epoch_cumulative_train_duration_sec
20260416T065351Z_manual,conv,conv,conv_fold_04_best,conv_fold_04_best,conv_production_best,conv_production_best,final_refit_model,diagnostic_only_no_reselection,best_validation_checkpoint_across_cv_folds,0.32045665758186215,0.510488283427126,-0.02763406640104512,7681.664661321501,30726.658645286003,2026-04-16T23:29:34Z,2026-04-17T02:24:09Z,10474.294501026008,conv_fold_04_best,False,True,0.0024545618207061433,0.0020445736892264763,-0.007306489291369988,0.6389278860629541,0.4793989786012746,0.3694102397926118,4.25343610594509,3.508749189889825,-2.6412643974314904e-05,-0.014816637028435485,0.29675208625158117,0.29675208625158117,4.321451717433571,0.423201555411536,-0.031247480801539496,-0.07894748080153949,-0.0004965250364876697,159,0.10304601425793908,0.4591194968553459,0.4528301886792453,122,37,-0.05822631182000042,-0.02072116898153909,-2.4102475481518284,23,67,69,23,realized_event_entry_model,True,0.1710952689565781,0.7,0.6,0.06850961538461539,True,threshold_calibration_val,832,,,,,conv_fold_04_best,False,True,0.0024545618207061433,0.0020445736892264763,-0.007306489291369988,0.6389278860629541,0.4793989786012746,0.3694102397926118,4.25343610594509,3.508749189889825,-2.6412643974314904e-05,-0.014816637028435485,0.29675208625158117,0.29675208625158117,4.321451717433571,0.423201555411536,-0.031247480801539496,-0.07894748080153949,-0.0004965250364876697,159,0.10304601425793908,0.4591194968553459,0.4528301886792453,122,37,-0.05822631182000042,-0.02072116898153909,-2.4102475481518284,23,67,69,23,realized_event_entry_model,True,0.1710952689565781,0.7,0.6,0.06850961538461539,True,threshold_calibration_val,832,,,,,conv_production_best,True,True,0.0021492337151116057,0.0018630038699423718,0.007863340117388635,0.6198791268986182,0.5252310809099734,0.39922229423201555,4.124609971309125,3.508749189889825,2.096832828200332e-05,0.011762552418063246,0.341098407862344,0.341098407862344,4.086843810758263,0.5184705119896306,-0.011482405650895089,-0.049882405650895086,-0.00038970629414761786,128,0.0829552819183409,0.484375,0.4765625,125,3,-0.05198240567697212,0.0021000000260770323,-1.8163630978175263,23,51,54,23,realized_event_entry_model,True,0.14646791963707065,0.66,0.68,0.09975961538461539,True,threshold_calibration_val,832,2026-04-16T23:29:34Z,2026-04-17T02:24:09Z,10474.294501026008,6460.436697328005
