entry_local_idx,entry_raw_t,exit_raw_t,entry_timestamp,exit_timestamp,side,exit_type,time_to_exit_bars,realized_return,gross_pnl,net_pnl,backtest_mode
42,11445,11447,2021-04-15 10:18:00+00:00,2021-04-15 10:20:00+00:00,1,lower,2,-0.001820706413127482,-0.001820706413127482,-0.002120706413127482,realized_event_entry_model
44,11447,11449,2021-04-15 10:20:00+00:00,2021-04-15 10:22:00+00:00,1,lower,2,-0.0018628970719873905,-0.0018628970719873905,-0.0021628970719873904,realized_event_entry_model
46,11449,11451,2021-04-15 10:22:00+00:00,2021-04-15 10:24:00+00:00,1,upper,2,0.0017402725061401725,0.0017402725061401725,0.0014402725061401726,realized_event_entry_model
56,11459,11462,2021-04-15 10:32:00+00:00,2021-04-15 10:35:00+00:00,1,upper,3,0.0021564490161836147,0.0021564490161836147,0.0018564490161836148,realized_event_entry_model
74,11477,11482,2021-04-15 10:50:00+00:00,2021-04-15 10:55:00+00:00,1,vertical,5,0.00036335934419184923,0.00036335934419184923,6.33593441918492e-05,realized_event_entry_model
79,11482,11486,2021-04-15 10:55:00+00:00,2021-04-15 10:59:00+00:00,1,lower,4,-0.0022804741747677326,-0.0022804741747677326,-0.0025804741747677325,realized_event_entry_model
85,11488,11493,2021-04-15 11:01:00+00:00,2021-04-15 11:06:00+00:00,1,vertical,5,-0.0010805486235767603,-0.0010805486235767603,-0.0013805486235767602,realized_event_entry_model
272,11675,11680,2021-04-15 14:08:00+00:00,2021-04-15 14:13:00+00:00,1,vertical,5,-0.0011079275282099843,-0.0011079275282099843,-0.0014079275282099842,realized_event_entry_model
277,11680,11683,2021-04-15 14:13:00+00:00,2021-04-15 14:16:00+00:00,1,upper,3,0.002205184893682599,0.002205184893682599,0.0019051848936825991,realized_event_entry_model
325,11728,11729,2021-04-15 15:01:00+00:00,2021-04-15 15:02:00+00:00,1,lower,1,-0.0015101718017831445,-0.0015101718017831445,-0.0018101718017831444,realized_event_entry_model
326,11729,11731,2021-04-15 15:02:00+00:00,2021-04-15 15:04:00+00:00,1,lower,2,-0.0016713805962353945,-0.0016713805962353945,-0.0019713805962353944,realized_event_entry_model
328,11731,11736,2021-04-15 15:04:00+00:00,2021-04-15 15:09:00+00:00,1,upper,5,0.001649386016651988,0.001649386016651988,0.0013493860166519881,realized_event_entry_model
366,11769,11771,2021-04-15 15:42:00+00:00,2021-04-15 15:44:00+00:00,1,upper,2,0.001589830731973052,0.001589830731973052,0.001289830731973052,realized_event_entry_model
398,11801,11805,2021-04-15 16:14:00+00:00,2021-04-15 16:18:00+00:00,-1,lower,4,-0.001902410644106567,0.001902410644106567,0.001602410644106567,realized_event_entry_model
