entry_local_idx,entry_raw_t,exit_raw_t,entry_timestamp,exit_timestamp,side,exit_type,time_to_exit_bars,realized_return,gross_pnl,net_pnl,backtest_mode
19,10223,10228,2021-04-14 13:56:00+00:00,2021-04-14 14:01:00+00:00,1,vertical,5,-0.0028903628699481487,-0.0028903628699481487,-0.0031903628699481486,realized_event_entry_model
24,10228,10230,2021-04-14 14:01:00+00:00,2021-04-14 14:03:00+00:00,1,lower,2,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
27,10231,10234,2021-04-14 14:04:00+00:00,2021-04-14 14:07:00+00:00,1,lower,3,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
30,10234,10239,2021-04-14 14:07:00+00:00,2021-04-14 14:12:00+00:00,1,lower,5,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
36,10240,10242,2021-04-14 14:13:00+00:00,2021-04-14 14:15:00+00:00,1,lower,2,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
38,10242,10243,2021-04-14 14:15:00+00:00,2021-04-14 14:16:00+00:00,1,upper,1,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
39,10243,10244,2021-04-14 14:16:00+00:00,2021-04-14 14:17:00+00:00,1,upper,1,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
42,10246,10247,2021-04-14 14:19:00+00:00,2021-04-14 14:20:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
44,10248,10249,2021-04-14 14:21:00+00:00,2021-04-14 14:22:00+00:00,1,upper,1,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
48,10252,10253,2021-04-14 14:25:00+00:00,2021-04-14 14:26:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
78,10282,10283,2021-04-14 14:55:00+00:00,2021-04-14 14:56:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
80,10284,10286,2021-04-14 14:57:00+00:00,2021-04-14 14:59:00+00:00,1,upper,2,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
84,10288,10290,2021-04-14 15:01:00+00:00,2021-04-14 15:03:00+00:00,1,upper,2,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
112,10316,10320,2021-04-14 15:29:00+00:00,2021-04-14 15:33:00+00:00,1,lower,4,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
116,10320,10323,2021-04-14 15:33:00+00:00,2021-04-14 15:36:00+00:00,1,upper,3,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
147,10351,10352,2021-04-14 16:04:00+00:00,2021-04-14 16:05:00+00:00,1,upper,1,0.00293603353202343,0.00293603353202343,0.00263603353202343,realized_event_entry_model
149,10353,10358,2021-04-14 16:06:00+00:00,2021-04-14 16:11:00+00:00,1,vertical,5,-0.0022545666433870792,-0.0022545666433870792,-0.002554566643387079,realized_event_entry_model
224,10428,10431,2021-04-14 17:21:00+00:00,2021-04-14 17:24:00+00:00,1,lower,3,-0.0019656133372336626,-0.0019656133372336626,-0.0022656133372336625,realized_event_entry_model
229,10433,10434,2021-04-14 17:26:00+00:00,2021-04-14 17:27:00+00:00,1,upper,1,0.002160945674404502,0.002160945674404502,0.001860945674404502,realized_event_entry_model
230,10434,10435,2021-04-14 17:27:00+00:00,2021-04-14 17:28:00+00:00,1,upper,1,0.002342865103855729,0.002342865103855729,0.002042865103855729,realized_event_entry_model
241,10445,10450,2021-04-14 17:38:00+00:00,2021-04-14 17:43:00+00:00,1,lower,5,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
246,10450,10452,2021-04-14 17:43:00+00:00,2021-04-14 17:45:00+00:00,1,lower,2,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
248,10452,10454,2021-04-14 17:45:00+00:00,2021-04-14 17:47:00+00:00,1,upper,2,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
263,10467,10468,2021-04-14 18:00:00+00:00,2021-04-14 18:01:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
264,10468,10473,2021-04-14 18:01:00+00:00,2021-04-14 18:06:00+00:00,1,vertical,5,0.001050580875016749,0.001050580875016749,0.0007505808750167489,realized_event_entry_model
272,10476,10478,2021-04-14 18:09:00+00:00,2021-04-14 18:11:00+00:00,1,upper,2,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
