run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260427T095538Z_manual,dynamic_rel_conv,dynamic_rel_conv,0.3289238133894478,0.009248629677325534,0.5183099952368285,0.5762379057036628,0.0037786469752677985,0.013466813683197965,0.006122061398893498,8.389528134851715e-05,0.3190096499182035,2493.14058586425,9972.562343457
