run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec,cv_operator_selection_key
20260411T144355Z_manual,prior_mpnn,prior_mpnn,0.2757016711816829,-0.005528733273938588,0.4351939499745912,0.5692875131137026,0.03198231168493429,0.025766638724776195,-0.01504882144601579,-0.00025852876137928395,-0.8591579658953261,149.65556190924997,598.6222476369999,"[-0.01504882144601579, 0.2757016711816829, 0.4351939499745912, -0.00025852876137928395]"
20260411T144355Z_manual,prior_conv,prior_conv,0.28077170360588577,-0.01083122339196523,0.4529758127935438,0.585092074938375,0.03322059470086543,-0.05527782818936152,-0.017304850941975015,-0.00014630851640735473,-0.768855163468129,173.85743298275,695.429731931,"[-0.017304850941975015, 0.28077170360588577, 0.4529758127935438, -0.00014630851640735473]"
20260411T144355Z_manual,adaptive_conv,adaptive_conv,0.2843844735737284,0.0005304863948865841,0.441813271409529,0.5669201002970256,0.038981443270849035,-0.0038582285097694853,-0.018104433347961454,-0.0002452315599444519,-1.0861995269928315,161.62949146574994,646.5179658629997,"[-0.018104433347961454, 0.2843844735737284, 0.441813271409529, -0.0002452315599444519]"
20260411T144355Z_manual,adaptive_mpnn,adaptive_mpnn,0.28266712548591155,-0.004183867448234333,0.4437838873713649,0.5809882907802112,0.035395149741355825,-0.017090308290636916,-0.023520277732856268,-0.00043054830326689554,-1.347196643088386,158.200509131,632.802036524,"[-0.023520277732856268, 0.28266712548591155, 0.4437838873713649, -0.00043054830326689554]"
20260411T144355Z_manual,static_conv,static_conv,0.2900827440003396,0.001402743376963186,0.45036029570260117,0.5734524503813726,0.04074595593611516,-0.02287455839142499,-0.023706761044903758,-0.00023396780750335996,-1.116082077644457,220.22006083249997,880.8802433299999,"[-0.023706761044903758, 0.2900827440003396, 0.45036029570260117, -0.00023396780750335996]"
20260411T144355Z_manual,static_mpnn,static_mpnn,0.2749437850156311,0.0001480442109005626,0.4220815356778316,0.5657269983313757,0.026844736476404098,0.025959016824379986,-0.025835822683678993,-0.00023570316664056883,-1.141493730032891,243.45075431199996,973.8030172479998,"[-0.025835822683678993, 0.2749437850156311, 0.4220815356778316, -0.00023570316664056883]"
