artifact_root_name,run_id,model_pipeline,selected_operator_by_cv,operator,deployment_reference,model_state,gross_pnl_sum,pnl_sum,pnl_per_trade,n_trades,trade_rate,sign_accuracy,win_rate,sharpe_like,dir_auc,trade_auc,rmse,mae,ic,exit_type_accuracy,selection_score,scaled_soft_utility,long_trades,short_trades,long_pnl_sum,short_pnl_sum,timeout_trade_count,upper_exit_trade_count,lower_exit_trade_count,vertical_exit_trade_count,selected_thr_trade,selected_thr_dir,selected_coverage,fit_duration_min,best_epoch_cumulative_train_duration_min,model_name,avg_predicted_tte,avg_true_tte,soft_utility_mean,coverage,selected_feasible
art_1sec02_bg_mpnn_1sec_0426103212,20260426T103212Z_manual,base_gnn,adaptive_mpnn,adaptive_mpnn,False,best_cv,0.0526793222416017,-0.0658206777583982,-0.0001666346272364,395,0.0042625285967108,0.6632911392405063,0.6582278481012658,-8.430533783095928,0.5990930924038461,0.8485582049107222,0.0005685533260854,0.0004528741616325,0.1113979594261553,0.5652976216169552,0.4748569003434397,0.0779812780251006,287,108,-0.0525110591074859,-0.0133096186509123,5,213,177,5,0.5,0.68,0.0156311212097469,,,adaptive_mpnn_fold_02_best,13.793690762473217,18.76436310268917,3.503677655554771e-05,0.0110717831398109,True
art_1sec02_bg_mpnn_1sec_0426103212,20260426T103212Z_manual,base_gnn,adaptive_mpnn,adaptive_mpnn,True,last_cv,0.0526793222416017,-0.0658206777583982,-0.0001666346272364,395,0.0042625285967108,0.6632911392405063,0.6582278481012658,-8.430533783095928,0.5990930924038461,0.8485582049107222,0.0005685533260854,0.0004528741616325,0.1113979594261553,0.5652976216169552,0.4748569003434397,0.0779812780251006,287,108,-0.0525110591074859,-0.0133096186509123,5,213,177,5,0.5,0.68,0.0156311212097469,,,adaptive_mpnn_fold_02_best,13.793690762473217,18.76436310268917,3.503677655554771e-05,0.0110717831398109,True
art_1sec02_bg_mpnn_1sec_0426103212,20260426T103212Z_manual,base_gnn,adaptive_mpnn,adaptive_mpnn,False,final_refit,0.1085201629575749,-0.089179837042425,-0.0001353260046167,659,0.0071114084689428,0.6889226100151745,0.6828528072837633,-7.092365734622538,0.5988784263427471,0.8428215733250708,0.0004993364771857,0.0004304551995224,0.1538017885709004,0.5529632667155868,0.4644367926894081,0.0685182648364112,303,356,-0.0478715010256914,-0.0413083360167336,8,292,359,8,0.5,0.68,0.0211157251429914,539.0,260.0,adaptive_mpnn_production_best,14.96926308669275,18.76436310268917,3.078507041490726e-05,0.0188846203651746,True
