run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260426T103212Z_manual,adaptive_mpnn,adaptive_mpnn,0.433077815069022,0.06472356170073532,0.5839230573897679,0.7039258502859409,0.00042592854761770585,0.10764434591748209,-0.01970284857733641,-0.00013891061047703967,-4.474525051937428,18545.859844150502,37091.719688301004
