run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260411T144355Z_manual,adaptive_mpnn,adaptive_mpnn,0.28266712548591155,-0.004183867448234333,0.4437838873713649,0.5809882907802112,0.035395149741355825,-0.017090308290636916,-0.023520277732856268,-0.00043054830326689554,-1.347196643088386,158.200509131,632.802036524
