artifact_root_name,run_id,model_pipeline,selected_operator_by_cv,operator,deployment_reference,model_state,gross_pnl_sum,pnl_sum,pnl_per_trade,n_trades,trade_rate,sign_accuracy,win_rate,sharpe_like,dir_auc,trade_auc,rmse,mae,ic,exit_type_accuracy,selection_score,scaled_soft_utility,long_trades,short_trades,long_pnl_sum,short_pnl_sum,timeout_trade_count,upper_exit_trade_count,lower_exit_trade_count,vertical_exit_trade_count,selected_thr_trade,selected_thr_dir,selected_coverage,fit_duration_min,best_epoch_cumulative_train_duration_min,model_name,avg_predicted_tte,avg_true_tte,soft_utility_mean,coverage,selected_feasible
art_311_1min_mu_dyconv_lr020_ep30_1min_0427095538,20260427T095538Z_manual,multigraph,dynamic_rel_conv,dynamic_rel_conv,False,best_cv,0.0257673417218029,-0.007832658278197,-6.993444891247358e-05,112,0.0725858716785482,0.5446428571428571,0.5357142857142857,-0.2880129564644187,0.5419955261047567,0.6347869303238398,0.0057282548508111,0.0040323274711733,-0.061437632952053,0.3888528839922229,0.3470468229344304,0.0079307966387139,112,0,-0.007832658278197,0.0,19,50,43,19,0.5,0.56,0.0654654654654654,,,dynamic_rel_conv_fold_04_best,4.41891197376412,3.508749189889825,1.41377093634023e-05,0.103046014257939,True
art_311_1min_mu_dyconv_lr020_ep30_1min_0427095538,20260427T095538Z_manual,multigraph,dynamic_rel_conv,dynamic_rel_conv,True,last_cv,0.0257673417218029,-0.007832658278197,-6.993444891247358e-05,112,0.0725858716785482,0.5446428571428571,0.5357142857142857,-0.2880129564644187,0.5419955261047567,0.6347869303238398,0.0057282548508111,0.0040323274711733,-0.061437632952053,0.3888528839922229,0.3470468229344304,0.0079307966387139,112,0,-0.007832658278197,0.0,19,50,43,19,0.5,0.56,0.0654654654654654,,,dynamic_rel_conv_fold_04_best,4.41891197376412,3.508749189889825,1.41377093634023e-05,0.103046014257939,True
art_311_1min_mu_dyconv_lr020_ep30_1min_0427095538,20260427T095538Z_manual,multigraph,dynamic_rel_conv,dynamic_rel_conv,False,final_refit,0.0019435183348832,-0.0370564816651167,-0.0002850498589624,130,0.0842514581983149,0.4923076923076923,0.4923076923076923,-1.1530486152931196,0.5430844553243575,0.641035547284527,0.0046058621580089,0.0032847235400035,-0.0060082144785429,0.4050550874918989,0.3615517716116379,0.0210084346229979,95,35,-0.0289785657656611,-0.0080779158994555,14,60,56,14,0.58,0.5,0.1333333333333333,57.0,27.0,dynamic_rel_conv_production_best,4.410502738328392,3.508749189889825,3.745035415863914e-05,0.1503564484769928,True
