entry_local_idx,entry_raw_t,exit_raw_t,entry_timestamp,exit_timestamp,side,exit_type,time_to_exit_bars,realized_return,gross_pnl,net_pnl,backtest_mode
1,2313,2314,2021-04-15 12:20:00+00:00,2021-04-15 12:25:00+00:00,1,vertical,1,-0.0008710150141268969,-0.0008710150141268969,-0.0011710150141268968,realized_event_entry_model
21,2333,2334,2021-04-15 14:00:00+00:00,2021-04-15 14:05:00+00:00,1,vertical,1,0.0002206712233601138,0.0002206712233601138,-7.932877663988623e-05,realized_event_entry_model
22,2334,2335,2021-04-15 14:05:00+00:00,2021-04-15 14:10:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
23,2335,2336,2021-04-15 14:10:00+00:00,2021-04-15 14:15:00+00:00,1,vertical,1,0.0007782267639413476,0.0007782267639413476,0.00047822676394134757,realized_event_entry_model
24,2336,2337,2021-04-15 14:15:00+00:00,2021-04-15 14:20:00+00:00,1,upper,1,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
25,2337,2338,2021-04-15 14:20:00+00:00,2021-04-15 14:25:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
26,2338,2339,2021-04-15 14:25:00+00:00,2021-04-15 14:30:00+00:00,1,vertical,1,0.0022825293708592653,0.0022825293708592653,0.0019825293708592654,realized_event_entry_model
27,2339,2340,2021-04-15 14:30:00+00:00,2021-04-15 14:35:00+00:00,1,upper,1,0.003000000026077032,0.003000000026077032,0.002700000026077032,realized_event_entry_model
28,2340,2341,2021-04-15 14:35:00+00:00,2021-04-15 14:40:00+00:00,1,vertical,1,-0.0013709404738619924,-0.0013709404738619924,-0.0016709404738619923,realized_event_entry_model
29,2341,2342,2021-04-15 14:40:00+00:00,2021-04-15 14:45:00+00:00,-1,vertical,1,-0.0019819969311356544,0.0019819969311356544,0.0016819969311356545,realized_event_entry_model
30,2342,2343,2021-04-15 14:45:00+00:00,2021-04-15 14:50:00+00:00,1,vertical,1,0.0021719003561884165,0.0021719003561884165,0.0018719003561884166,realized_event_entry_model
31,2343,2344,2021-04-15 14:50:00+00:00,2021-04-15 14:55:00+00:00,-1,vertical,1,-0.0022123903036117554,0.0022123903036117554,0.0019123903036117555,realized_event_entry_model
33,2345,2346,2021-04-15 15:00:00+00:00,2021-04-15 15:05:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
34,2346,2347,2021-04-15 15:05:00+00:00,2021-04-15 15:10:00+00:00,1,vertical,1,0.002798911649733782,0.002798911649733782,0.002498911649733782,realized_event_entry_model
35,2347,2348,2021-04-15 15:10:00+00:00,2021-04-15 15:15:00+00:00,1,vertical,1,0.001171344192698598,0.001171344192698598,0.0008713441926985979,realized_event_entry_model
39,2351,2352,2021-04-15 15:30:00+00:00,2021-04-15 15:35:00+00:00,1,vertical,1,0.0025776848196983337,0.0025776848196983337,0.002277684819698334,realized_event_entry_model
42,2354,2355,2021-04-15 15:45:00+00:00,2021-04-15 15:50:00+00:00,1,vertical,1,0.0016183075495064259,0.0016183075495064259,0.001318307549506426,realized_event_entry_model
52,2364,2365,2021-04-15 16:35:00+00:00,2021-04-15 16:40:00+00:00,1,vertical,1,-0.0010391597170382738,-0.0010391597170382738,-0.0013391597170382737,realized_event_entry_model
59,2371,2372,2021-04-15 17:10:00+00:00,2021-04-15 17:15:00+00:00,1,vertical,1,0.001033986802212894,0.001033986802212894,0.0007339868022128939,realized_event_entry_model
60,2372,2373,2021-04-15 17:15:00+00:00,2021-04-15 17:20:00+00:00,1,vertical,1,-0.0018521249294281006,-0.0018521249294281006,-0.0021521249294281005,realized_event_entry_model
61,2373,2374,2021-04-15 17:20:00+00:00,2021-04-15 17:25:00+00:00,1,vertical,1,0.0009591993293724954,0.0009591993293724954,0.0006591993293724954,realized_event_entry_model
66,2378,2379,2021-04-15 17:45:00+00:00,2021-04-15 17:50:00+00:00,1,vertical,1,0.0019751021172851324,0.0019751021172851324,0.0016751021172851325,realized_event_entry_model
72,2384,2385,2021-04-15 18:15:00+00:00,2021-04-15 18:20:00+00:00,-1,vertical,1,0.0010895838495343924,-0.0010895838495343924,-0.0013895838495343923,realized_event_entry_model
77,2389,2390,2021-04-15 18:40:00+00:00,2021-04-15 18:45:00+00:00,1,vertical,1,-0.0017364185769110918,-0.0017364185769110918,-0.0020364185769110917,realized_event_entry_model
82,2394,2395,2021-04-15 19:05:00+00:00,2021-04-15 19:10:00+00:00,1,vertical,1,-0.0012016945984214544,-0.0012016945984214544,-0.0015016945984214543,realized_event_entry_model
97,2409,2410,2021-04-15 20:20:00+00:00,2021-04-15 20:25:00+00:00,1,vertical,1,0.0002205664204666391,0.0002205664204666391,-7.943357953336093e-05,realized_event_entry_model
100,2412,2413,2021-04-15 20:35:00+00:00,2021-04-15 20:40:00+00:00,1,vertical,1,0.0010476208990439773,0.0010476208990439773,0.0007476208990439772,realized_event_entry_model
101,2413,2414,2021-04-15 20:40:00+00:00,2021-04-15 20:45:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
102,2414,2415,2021-04-15 20:45:00+00:00,2021-04-15 20:50:00+00:00,1,vertical,1,0.0013179209781810641,0.0013179209781810641,0.0010179209781810642,realized_event_entry_model
103,2415,2416,2021-04-15 20:50:00+00:00,2021-04-15 20:55:00+00:00,1,vertical,1,0.0022806900087743998,0.0022806900087743998,0.0019806900087744,realized_event_entry_model
104,2416,2417,2021-04-15 20:55:00+00:00,2021-04-15 21:00:00+00:00,1,vertical,1,0.001866332022473216,0.001866332022473216,0.0015663320224732161,realized_event_entry_model
105,2417,2418,2021-04-15 21:00:00+00:00,2021-04-15 21:05:00+00:00,1,vertical,1,-0.0015703639946877956,-0.0015703639946877956,-0.0018703639946877956,realized_event_entry_model
106,2418,2419,2021-04-15 21:05:00+00:00,2021-04-15 21:10:00+00:00,1,vertical,1,-0.00022596768394578248,-0.00022596768394578248,-0.0005259676839457825,realized_event_entry_model
107,2419,2420,2021-04-15 21:10:00+00:00,2021-04-15 21:15:00+00:00,1,vertical,1,0.001383001683279872,0.001383001683279872,0.001083001683279872,realized_event_entry_model
108,2420,2421,2021-04-15 21:15:00+00:00,2021-04-15 21:20:00+00:00,1,lower,1,-0.003000000026077032,-0.003000000026077032,-0.003300000026077032,realized_event_entry_model
109,2421,2422,2021-04-15 21:20:00+00:00,2021-04-15 21:25:00+00:00,1,vertical,1,0.0021480475552380085,0.0021480475552380085,0.0018480475552380086,realized_event_entry_model
110,2422,2423,2021-04-15 21:25:00+00:00,2021-04-15 21:30:00+00:00,-1,vertical,1,0.0008210953674279153,-0.0008210953674279153,-0.0011210953674279153,realized_event_entry_model
111,2423,2424,2021-04-15 21:30:00+00:00,2021-04-15 21:35:00+00:00,1,vertical,1,0.0016861369367688894,0.0016861369367688894,0.0013861369367688895,realized_event_entry_model
114,2426,2427,2021-04-15 21:45:00+00:00,2021-04-15 21:50:00+00:00,1,vertical,1,-0.0011263848282396793,-0.0011263848282396793,-0.0014263848282396793,realized_event_entry_model
116,2428,2429,2021-04-15 21:55:00+00:00,2021-04-15 22:00:00+00:00,1,vertical,1,0.00152811617590487,0.00152811617590487,0.0012281161759048701,realized_event_entry_model
