run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260412T213808Z_manual,mpnn,mpnn,0.28775203411422995,0.0024774990713912126,0.4352049443317489,0.596215400623678,0.028796157730226066,0.03635013218569416,-0.01169013814293066,-0.00013567394450868185,-0.58697388029215,1312.7213658512496,5250.8854634049985
