artifact_root_name,run_id,model_pipeline,selected_operator_by_cv,operator,deployment_reference,model_state,gross_pnl_sum,pnl_sum,pnl_per_trade,n_trades,trade_rate,sign_accuracy,win_rate,sharpe_like,dir_auc,trade_auc,rmse,mae,ic,exit_type_accuracy,selection_score,scaled_soft_utility,long_trades,short_trades,long_pnl_sum,short_pnl_sum,timeout_trade_count,upper_exit_trade_count,lower_exit_trade_count,vertical_exit_trade_count,selected_thr_trade,selected_thr_dir,selected_coverage,fit_duration_min,best_epoch_cumulative_train_duration_min,model_name,avg_predicted_tte,avg_true_tte,soft_utility_mean,coverage,selected_feasible
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_edge_mpnn,False,best_cv,0.0140232882404234,-0.0006767117595765,-1.3810444072991226e-05,49,0.1585760517799352,0.5306122448979592,0.5306122448979592,-0.0435913505782015,0.606140350877193,0.6843512935226609,0.0312204193379931,0.0234049880859223,-0.0019562740420365,0.6957928802588996,0.4070013854417995,0.0315855335186635,46,3,-0.0049880757135804,0.0043113639540039,30,9,10,30,0.58,0.68,0.2522522522522522,,,dynamic_edge_mpnn_fold_02_best,1.111594832059249,1.0,5.551343635187912e-05,0.1585760517799352,True
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_edge_mpnn,True,last_cv,0.0029405269306153,-0.0093594730693846,-0.0002282798309606,41,0.1326860841423948,0.4878048780487805,0.4878048780487805,-0.5949564665303939,0.6254385964912281,0.7073040264539973,0.0298699296670035,0.0228683650640288,-0.0612814256940879,0.6893203883495146,0.4229403886818102,0.0353974162926579,30,11,-0.0124123468503821,0.0030528737809974,21,9,11,21,0.62,0.6,0.1291291291291291,,,dynamic_edge_mpnn_fold_04_best,1.1367894422660754,1.0,6.221304494420913e-05,0.1326860841423948,True
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_edge_mpnn,False,final_refit,0.0080922074266709,0.0029922074266709,0.0001760122015688,17,0.0550161812297734,0.5882352941176471,0.5882352941176471,0.3093415954128652,0.6342105263157896,0.7071581404396031,0.0211476029954731,0.0159067793325848,0.0514568509137177,0.7055016181229773,0.412433082186626,0.0209646242785801,17,0,0.0029922074266709,0.0,8,5,4,8,0.7,0.6,0.1261261261261261,4.0,2.0,dynamic_edge_mpnn_production_best,1.1079053701320511,1.0,3.68465625202226e-05,0.0550161812297734,True
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_rel_conv,False,best_cv,0.0155933685891795,0.0014933685891795,3.17737997697786e-05,47,0.1521035598705501,0.5106382978723404,0.5106382978723404,0.0884724106434231,0.5614035087719298,0.6987453802762109,0.0292041259016117,0.0217410529248809,-0.0398752138266716,0.6925566343042071,0.3734015072231139,0.0159581212343139,46,1,-0.0012066314368974,0.002700000026077,23,13,11,23,0.7,0.68,0.2162162162162162,,,dynamic_rel_conv_fold_02_best,1.1154668265561842,1.0,2.8047338409313055e-05,0.1521035598705501,True
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_rel_conv,True,last_cv,0.0127575917285867,0.0019575917285867,5.43775480162974e-05,36,0.116504854368932,0.5555555555555556,0.5555555555555556,0.1277401750599678,0.6166666666666667,0.6720968683135576,0.0415314972532347,0.0329477051697978,-0.0458927173802592,0.686084142394822,0.3783245004427654,9.97019573179511e-06,36,0,0.0019575917285867,0.0,15,11,10,15,0.5,0.53,0.054054054054054,,,dynamic_rel_conv_fold_04_best,1.2036933397398026,1.0,1.752320649723204e-08,0.116504854368932,False
art_304_5min_mu_guard_lr020_5min_0413191401,20260413T191401Z_manual,multigraph,dynamic_edge_mpnn,dynamic_rel_conv,False,final_refit,0.0611667256744112,0.0413667256744112,0.0006267685708244,66,0.2135922330097087,0.6818181818181818,0.6818181818181818,2.182646345751072,0.7039473684210527,0.7209200544641121,0.0171091493891723,0.0131633406622504,-0.0309638222344544,0.6925566343042071,0.4985917787478995,0.073677454788809,58,8,0.0309784740499686,0.0103882516244426,31,21,14,31,0.58,0.56,0.2642642642642642,5.0,3.0,dynamic_rel_conv_production_best,1.0381779612846744,1.0,0.0001294924682709,0.2135922330097087,True
