run_id,operator,graph_operator,cv_mean_test_selection_score,cv_mean_test_scaled_soft_utility,cv_mean_test_dir_auc,cv_mean_test_trade_auc,cv_mean_test_rmse,cv_mean_test_ic,cv_mean_test_pnl_sum,cv_mean_test_pnl_per_trade,cv_mean_test_sharpe_like,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec
20260427T095539Z_manual,dynamic_edge_mpnn,dynamic_edge_mpnn,0.3223297191472665,0.004001264949357322,0.5169481450107776,0.5713452596203943,0.005565224110309122,-0.015164772407651631,-0.003111053357744818,-9.579717230640542e-05,-0.21864231583522203,3021.25905452475,12085.036218099
