run_id,operator,graph_operator,selected_cv_bundle_name,last_cv_bundle_name,production_bundle_name,selected_for_production_model_name,selected_for_production_model_role,holdout_policy,cv_model_selection_policy,cv_mean_test_selection_score,cv_mean_test_dir_auc,cv_mean_test_pnl_sum,cv_mean_fold_train_duration_sec,cv_total_fold_train_duration_sec,production_fit_start_utc,production_fit_end_utc,production_fit_duration_sec,best_cv_model_model_name,best_cv_model_selected_for_production,best_cv_model_holdout_is_diagnostic_only,best_cv_model_rmse,best_cv_model_mae,best_cv_model_ic,best_cv_model_trade_auc,best_cv_model_dir_auc,best_cv_model_exit_type_accuracy,best_cv_model_avg_predicted_tte,best_cv_model_avg_true_tte,best_cv_model_soft_utility_mean,best_cv_model_scaled_soft_utility,best_cv_model_selection_score,best_cv_model_gross_pnl_sum,best_cv_model_pnl_sum,best_cv_model_pnl_per_trade,best_cv_model_n_trades,best_cv_model_trade_rate,best_cv_model_sign_accuracy,best_cv_model_win_rate,best_cv_model_long_trades,best_cv_model_short_trades,best_cv_model_long_pnl_sum,best_cv_model_short_pnl_sum,best_cv_model_sharpe_like,best_cv_model_timeout_trade_count,best_cv_model_upper_exit_trade_count,best_cv_model_lower_exit_trade_count,best_cv_model_vertical_exit_trade_count,best_cv_model_coverage,best_cv_model_selected_thr_trade,best_cv_model_selected_thr_dir,best_cv_model_selected_coverage,best_cv_model_selected_feasible,best_cv_model_fit_start_utc,best_cv_model_fit_end_utc,best_cv_model_fit_duration_sec,best_cv_model_best_epoch_cumulative_train_duration_sec,last_cv_fold_model_model_name,last_cv_fold_model_selected_for_production,last_cv_fold_model_holdout_is_diagnostic_only,last_cv_fold_model_rmse,last_cv_fold_model_mae,last_cv_fold_model_ic,last_cv_fold_model_trade_auc,last_cv_fold_model_dir_auc,last_cv_fold_model_exit_type_accuracy,last_cv_fold_model_avg_predicted_tte,last_cv_fold_model_avg_true_tte,last_cv_fold_model_soft_utility_mean,last_cv_fold_model_scaled_soft_utility,last_cv_fold_model_selection_score,last_cv_fold_model_gross_pnl_sum,last_cv_fold_model_pnl_sum,last_cv_fold_model_pnl_per_trade,last_cv_fold_model_n_trades,last_cv_fold_model_trade_rate,last_cv_fold_model_sign_accuracy,last_cv_fold_model_win_rate,last_cv_fold_model_long_trades,last_cv_fold_model_short_trades,last_cv_fold_model_long_pnl_sum,last_cv_fold_model_short_pnl_sum,last_cv_fold_model_sharpe_like,last_cv_fold_model_timeout_trade_count,last_cv_fold_model_upper_exit_trade_count,last_cv_fold_model_lower_exit_trade_count,last_cv_fold_model_vertical_exit_trade_count,last_cv_fold_model_coverage,last_cv_fold_model_selected_thr_trade,last_cv_fold_model_selected_thr_dir,last_cv_fold_model_selected_coverage,last_cv_fold_model_selected_feasible,last_cv_fold_model_fit_start_utc,last_cv_fold_model_fit_end_utc,last_cv_fold_model_fit_duration_sec,last_cv_fold_model_best_epoch_cumulative_train_duration_sec,final_refit_model_model_name,final_refit_model_selected_for_production,final_refit_model_holdout_is_diagnostic_only,final_refit_model_rmse,final_refit_model_mae,final_refit_model_ic,final_refit_model_trade_auc,final_refit_model_dir_auc,final_refit_model_exit_type_accuracy,final_refit_model_avg_predicted_tte,final_refit_model_avg_true_tte,final_refit_model_soft_utility_mean,final_refit_model_scaled_soft_utility,final_refit_model_selection_score,final_refit_model_gross_pnl_sum,final_refit_model_pnl_sum,final_refit_model_pnl_per_trade,final_refit_model_n_trades,final_refit_model_trade_rate,final_refit_model_sign_accuracy,final_refit_model_win_rate,final_refit_model_long_trades,final_refit_model_short_trades,final_refit_model_long_pnl_sum,final_refit_model_short_pnl_sum,final_refit_model_sharpe_like,final_refit_model_timeout_trade_count,final_refit_model_upper_exit_trade_count,final_refit_model_lower_exit_trade_count,final_refit_model_vertical_exit_trade_count,final_refit_model_coverage,final_refit_model_selected_thr_trade,final_refit_model_selected_thr_dir,final_refit_model_selected_coverage,final_refit_model_selected_feasible,final_refit_model_fit_start_utc,final_refit_model_fit_end_utc,final_refit_model_fit_duration_sec,final_refit_model_best_epoch_cumulative_train_duration_sec
20260413T191401Z_manual,dynamic_rel_conv,dynamic_rel_conv,dynamic_rel_conv_fold_02_best,dynamic_rel_conv_fold_04_best,dynamic_rel_conv_production_best,dynamic_rel_conv_production_best,final_refit_model,diagnostic_only_no_reselection,best_validation_checkpoint_across_cv_folds,0.29122866767437294,0.44730271629929913,-0.009924540092220923,202.06625915975,808.265036639,2026-04-13T19:39:16Z,2026-04-13T19:44:26Z,309.96122613299985,dynamic_rel_conv_fold_02_best,False,True,0.029204125901611738,0.021741052924880933,-0.03987521382667167,0.6987453802762109,0.5614035087719298,0.6925566343042071,1.1154668265561842,1.0,2.8047338409313058e-05,0.01595812123431391,0.37340150722311394,0.01559336858917959,0.0014933685891795941,3.17737997697786e-05,47,0.15210355987055016,0.5106382978723404,0.5106382978723404,46,1,-0.001206631436897438,0.002700000026077032,0.08847241064342318,23,13,11,23,0.15210355987055016,0.7,0.68,0.21621621621621623,True,,,,,dynamic_rel_conv_fold_04_best,False,True,0.04153149725323473,0.03294770516979784,-0.045892717380259296,0.6720968683135576,0.6166666666666667,0.686084142394822,1.2036933397398026,1.0,1.752320649723204e-08,9.97019573179511e-06,0.37832450044276544,0.012757591728586704,0.0019575917285867064,5.43775480162974e-05,36,0.11650485436893204,0.5555555555555556,0.5555555555555556,36,0,0.0019575917285867064,0.0,0.12774017505996788,15,11,10,15,0.11650485436893204,0.5,0.53,0.05405405405405406,False,,,,,dynamic_rel_conv_production_best,True,True,0.01710914938917238,0.013163340662250481,-0.030963822234454423,0.7209200544641121,0.7039473684210527,0.6925566343042071,1.0381779612846744,1.0,0.00012949246827096387,0.073677454788809,0.4985917787478995,0.06116672567441128,0.041366725674411284,0.0006267685708244134,66,0.21359223300970873,0.6818181818181818,0.6818181818181818,58,8,0.030978474049968646,0.010388251624442638,2.182646345751072,31,21,14,31,0.21359223300970873,0.58,0.56,0.26426426426426425,True,2026-04-13T19:39:16Z,2026-04-13T19:44:26Z,309.96122613299985,180.45189406500003
