artifact_root_name,run_id,model_pipeline,selected_operator_by_cv,operator,deployment_reference,model_state,gross_pnl_sum,pnl_sum,pnl_per_trade,n_trades,trade_rate,sign_accuracy,win_rate,sharpe_like,dir_auc,trade_auc,rmse,mae,ic,exit_type_accuracy,selection_score,scaled_soft_utility,long_trades,short_trades,long_pnl_sum,short_pnl_sum,timeout_trade_count,upper_exit_trade_count,lower_exit_trade_count,vertical_exit_trade_count,selected_thr_trade,selected_thr_dir,selected_coverage,fit_duration_min,best_epoch_cumulative_train_duration_min,model_name,avg_predicted_tte,avg_true_tte,soft_utility_mean,early_stop_score,predicted_exit_bar_mean,predicted_timeout_rate,backtest_mode,backtest_uses_oracle_exit,coverage,selected_feasible,selected_selection_stage,selected_calibration_sample_count
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,conv,False,best_cv,-0.0312474808015394,-0.0789474808015394,-0.0004965250364876,159,0.103046014257939,0.4591194968553459,0.4528301886792453,-2.4102475481518284,0.4793989786012746,0.6389278860629541,0.0024545618207061,0.0020445736892264,-0.0073064892913699,0.3694102397926118,0.2967520862515811,-0.0148166370284354,122,37,-0.0582263118200004,-0.020721168981539,23,67,69,23,0.7,0.6,0.0685096153846153,,,conv_fold_04_best,4.25343610594509,3.508749189889825,-2.6412643974314904e-05,0.2967520862515811,4.321451717433571,0.423201555411536,realized_event_entry_model,True,0.1710952689565781,True,threshold_calibration_val,832
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,conv,True,last_cv,-0.0312474808015394,-0.0789474808015394,-0.0004965250364876,159,0.103046014257939,0.4591194968553459,0.4528301886792453,-2.4102475481518284,0.4793989786012746,0.6389278860629541,0.0024545618207061,0.0020445736892264,-0.0073064892913699,0.3694102397926118,0.2967520862515811,-0.0148166370284354,122,37,-0.0582263118200004,-0.020721168981539,23,67,69,23,0.7,0.6,0.0685096153846153,,,conv_fold_04_best,4.25343610594509,3.508749189889825,-2.6412643974314904e-05,0.2967520862515811,4.321451717433571,0.423201555411536,realized_event_entry_model,True,0.1710952689565781,True,threshold_calibration_val,832
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,conv,False,final_refit,-0.011482405650895,-0.049882405650895,-0.0003897062941476,128,0.0829552819183409,0.484375,0.4765625,-1.8163630978175265,0.5252310809099734,0.6198791268986182,0.0021492337151116,0.0018630038699423,0.0078633401173886,0.3992222942320155,0.341098407862344,0.0117625524180632,125,3,-0.0519824056769721,0.002100000026077,23,51,54,23,0.66,0.68,0.0997596153846153,175.0,108.0,conv_production_best,4.124609971309125,3.508749189889825,2.096832828200332e-05,0.341098407862344,4.086843810758263,0.5184705119896306,realized_event_entry_model,True,0.1464679196370706,True,threshold_calibration_val,832
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,mpnn,False,best_cv,-0.0144301193131468,-0.0453301193131468,-0.0004400982457587,103,0.0667530784186649,0.4660194174757281,0.4368932038834951,-1.7174310996413449,0.5217996876714641,0.6017862519543933,0.0065623749131166,0.0049103636109379,-0.0099158126734959,0.3953337653920933,0.3117553876811222,-0.0133224095641956,103,0,-0.0453301193131468,0.0,15,42,46,15,0.62,0.6,0.0240384615384615,,,mpnn_fold_01_best,4.498435624914361,3.508749189889825,-2.374898298607119e-05,0.3117553876811222,4.648088139987038,0.8937135450421257,realized_event_entry_model,True,0.0907323395981853,True,threshold_calibration_val,832
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,mpnn,True,last_cv,0.0336054687686555,0.0093054687686555,0.0001148823304772,81,0.0524951393389501,0.5679012345679012,0.5555555555555556,0.3803805669989024,0.5298442577976618,0.6356648201958203,0.0104633984660703,0.0084185273183889,0.0207266709664773,0.407647440051847,0.329743161247363,-0.0040364777909578,79,2,0.0099054687686555,-0.0005999999999999,11,42,28,11,0.66,0.53,0.046875,,,mpnn_fold_04_best,4.35039190278761,3.508749189889825,-7.195563379071015e-06,0.329743161247363,4.442644199611147,0.8489954633830201,realized_event_entry_model,True,0.0674011665586519,True,threshold_calibration_val,832
art_326_1min_emg_guard_1min_0416065351,20260416T065351Z_manual,memorygraph,mpnn,mpnn,False,final_refit,0.0495310196420177,-0.0557689803579821,-0.0001588859839258,351,0.2274789371354504,0.5242165242165242,0.5042735042735043,-1.3230399534877435,0.5160553750052759,0.5625986265739441,0.0022871788283043,0.0019440126748022,0.0104964168084877,0.3771872974724563,0.3311327026703824,0.0145179899319166,199,152,-0.0679253596992814,0.0121563793412991,100,113,138,100,0.62,0.5,0.5949519230769231,183.0,109.0,mpnn_production_best,4.0132835816811685,3.508749189889825,2.588026544474865e-05,0.3311327026703824,4.022034996759559,0.4095917044718081,realized_event_entry_model,True,0.5858716785482826,True,threshold_calibration_val,832
